ANP3_MYOSC,0,01
ANP3_PAGBO,0,01
ANP3_PSEAM,0,01
ANP3_ZOAAM,0,01
ANP4_PSEAM,0,01
ANP4_ZOAAM,0,01
ANP5_MYOAE,0,01
ANP5_ZOAAM,0,01
ANP7_ELEGR,0,01
ANP7_ZOAAM,0,01
ANP8_ELEGR,0,01
ANP8_MYOAE,0,01
ANP8_MYOSC,0,01
ANP9_ZOAAM,0,01
ANPA_PSEAM,0,01
ANPB_PSEAM,0,01
ANPD_ZOAAM,0,01
ANPE_ZOAAM,0,01
ANPM_PSEAM,0,01
ANPX_PSEAM,0,01
ANPY_PSEAM,0,01
ANP_MYZFE,0,01
ANP_NOTNE,0,01
AOTC_XANAC,0,01
AOTC_XANCP,0,01
AOTC_XYLFA,0,01
AOTC_XYLFT,0,01
APAG_STRMK,0,01
APAG_XANAC,0,01
APAG_XANC5,0,01
APAG_XANC8,0,01
APAG_XANCB,0,01
APAG_XANCP,0,01
APAG_XANOM,0,01
APAG_XANOP,0,01
APAG_XANOR,0,01
APAG_XYLF2,0,01
APAG_XYLFA,0,01
APAG_XYLFM,0,01
APAG_XYLFT,0,01
APAH_XANAC,0,01
APAH_XANC5,0,01
APAH_XANCP,0,01
APAH_XANOM,0,01
APAH_XANOP,0,01
APAH_XANOR,0,01
APAH_XYLF2,0,01
APAH_XYLFA,0,01
APAH_XYLFT,0,01
APOA1_SPAAU,0,01
APTX_TAKRU,0,01
APT_XANAC,0,01
APT_XANC5,0,01
APT_XANC8,0,01
APT_XANCB,0,01
APT_XANCP,0,01
APT_XANOM,0,01
APT_XANOP,0,01
APT_XANOR,0,01
ARF3_TAKRU,0,01
ARGB_HYPNA,0,01
ARGB_SYNWW,0,01
ARGB_XANAC,0,01
ARGB_XANCP,0,01
ARGB_XYLFA,0,01
ARGB_XYLFT,0,01
ARGC_STRM5,0,01
ARGC_STRMK,0,01
ARGC_XANAC,0,01
ARGC_XANC5,0,01
ARGC_XANC8,0,01
ARGC_XANCB,0,01
ARGC_XANCP,0,01
ARGC_XANOM,0,01
ARGC_XYLF2,0,01
ARGC_XYLFA,0,01
ARGC_XYLFT,0,01
ARGD_XANAC,0,01
ARGD_XANCP,0,01
ARGD_XYLFA,0,01
ARGD_XYLFT,0,01
ARGR_SYNWW,0,01
ARLY_HYPNA,0,01
ARLY_STRM5,0,01
ARLY_STRMK,0,01
ARLY_XANAC,0,01
ARLY_XANC5,0,01
ARLY_XANC8,0,01
ARLY_XANCB,0,01
ARLY_XANCP,0,01
ARLY_XANOM,0,01
ARLY_XANOP,0,01
ARLY_XYLFA,0,01
ARLY_XYLFT,0,01
AROA_HYPNA,0,01
AROA_SYNWW,0,01
AROA_XANAC,0,01
AROA_XANC5,0,01
AROA_XANC8,0,01
AROA_XANCB,0,01
AROA_XANCP,0,01
AROA_XANOM,0,01
AROA_XANOP,0,01
AROA_XANOR,0,01
AROA_XYLFA,0,01
AROA_XYLFT,0,01
AROB_HYPNA,0,01
AROB_XANAC,0,01
AROB_XANC5,0,01
AROB_XANC8,0,01
AROB_XANCP,0,01
AROB_XANOM,0,01
AROB_XANOP,0,01
AROB_XANOR,0,01
AROB_XYLF2,0,01
AROB_XYLFA,0,01
AROB_XYLFM,0,01
AROB_XYLFT,0,01
AROC_HYPNA,0,01
AROC_STRM5,0,01
AROC_STRMK,0,01
AROC_SYNWW,0,01
AROC_XANAC,0,01
AROC_XANC5,0,01
AROC_XANC8,0,01
AROC_XANCB,0,01
AROC_XANCP,0,01
AROC_XANOM,0,01
AROC_XANOP,0,01
AROC_XANOR,0,01
AROC_XYLF2,0,01
AROC_XYLFA,0,01
AROC_XYLFM,0,01
AROC_XYLFT,0,01
AROE_HYPNA,0,01
AROE_STRM5,0,01
AROE_STRMK,0,01
AROE_SYNWW,0,01
AROE_XANAC,0,01
AROE_XANC5,0,01
AROE_XANC8,0,01
AROE_XANCB,0,01
AROE_XANCP,0,01
AROE_XANOM,0,01
AROE_XYLF2,0,01
AROE_XYLFA,0,01
AROE_XYLFM,0,01
AROE_XYLFT,0,01
AROK_STRM5,0,01
AROK_STRMK,0,01
AROK_XANAC,0,01
AROK_XANC5,0,01
AROK_XANC8,0,01
AROK_XANCP,0,01
AROK_XANOM,0,01
AROK_XANOP,0,01
AROK_XANOR,0,01
AROK_XYLF2,0,01
AROK_XYLFA,0,01
AROK_XYLFM,0,01
AROK_XYLFT,0,01
AROQ_HYPNA,0,01
AROQ_STRM5,0,01
AROQ_STRMK,0,01
AROQ_XANAC,0,01
AROQ_XANC5,0,01
AROQ_XANC8,0,01
AROQ_XANCB,0,01
AROQ_XANCP,0,01
AROQ_XANOM,0,01
AROQ_XANOP,0,01
AROQ_XYLF2,0,01
AROQ_XYLFA,0,01
AROQ_XYLFT,0,01
ARP3_TAKRU,0,01
ASIC1_OPSTA,1,11
ASPN_STRM5,0,01
ASPN_STRMK,0,01
ASPN_XANCP,0,01
ASSY_HYPNA,0,01
ASSY_XANAC,0,01
ASSY_XANCP,0,01
ASSY_XYLFA,0,01
ASSY_XYLFT,0,01
AT1A1_OREMO,1,11
AT1A3_OREMO,1,11
AT2A1_MAKNI,1,11
AT2B2_OREMO,1,11
ATP6_GADMO,0,10
ATP6_HYPNA,1,11
ATP6_TETNG,0,10
ATP6_THUOB,0,10
ATP8_DICLA,0,10
ATP8_GADMO,0,10
ATP8_PAROL,0,10
ATP8_TETNG,0,10
ATPA_HYPNA,1,00
ATPA_STRM5,1,00
ATPA_STRMK,1,00
ATPA_SYNWW,1,00
ATPA_XANAC,1,00
ATPA_XANC5,1,00
ATPA_XANC8,1,00
ATPA_XANCB,1,00
ATPA_XANCP,1,00
ATPA_XANOM,1,00
ATPA_XANOP,1,00
ATPA_XANOR,1,00
ATPA_XYLF2,1,00
ATPA_XYLFA,1,00
ATPA_XYLFM,1,00
ATPA_XYLFT,1,00
ATPB_HYPNA,1,00
ATPB_STRM5,1,00
ATPB_STRMK,1,00
ATPB_SYNWW,1,00
ATPB_XANAC,1,00
ATPB_XANC5,1,00
ATPB_XANC8,1,00
ATPB_XANCB,1,00
ATPB_XANCP,1,00
ATPB_XANOM,1,00
ATPB_XANOP,1,00
ATPB_XANOR,1,00
ATPB_XYLF2,1,00
ATPB_XYLFA,1,00
ATPB_XYLFM,1,00
ATPB_XYLFT,1,00
ATPD_HYPNA,1,00
ATPD_STRM5,1,00
